Fylke,Fylkenavn,Kommune,KommuneID,Parti,ForhåndsStemmer,StemmerTotalt,ProsentAndel,EndringStemmer03,EndringFordeling03,EndringStemmer01,EndringFordeling01
14,Sogn og Fjordane,Askvoll,1428,SP,66,441,24.1,39,-2.3,155,8.7
14,Sogn og Fjordane,Askvoll,1428,KRF,31,191,10.4,80,3.2,-164,-8.7
14,Sogn og Fjordane,Askvoll,1428,V,30,158,8.6,-105,-8.6,-10,-0.4
14,Sogn og Fjordane,Askvoll,1428,H,29,145,7.9,-21,-3,-54,-2.8
14,Sogn og Fjordane,Askvoll,1428,FRP,36,227,12.4,135,6.4,96,5.3
14,Sogn og Fjordane,Askvoll,1428,KSP,2,12,0.7,12,0.7,4,0.2
14,Sogn og Fjordane,Askvoll,1428,DEM,0,2,0.1,0,0,2,0.1
14,Sogn og Fjordane,Askvoll,1428,KYST,9,94,5.1,40,1.6,-122,-6.5
14,Sogn og Fjordane,Askvoll,1428,Andre2,0,0,0,0,0,-15,-0.8
14,Sogn og Fjordane,Fjaler,1429,A,78,403,26.5,48,-1.6,89,6.3
14,Sogn og Fjordane,Fjaler,1429,SV,49,177,11.7,0,-2.4,-8,-0.3
14,Sogn og Fjordane,Fjaler,1429,RV,4,10,0.7,-22,-1.9,-13,-0.8
14,Sogn og Fjordane,Fjaler,1429,SP,70,396,26.1,37,-2.4,91,6.4
14,Sogn og Fjordane,Fjaler,1429,KRF,24,108,7.1,48,2.3,-112,-7.1
14,Sogn og Fjordane,Fjaler,1429,V,22,84,5.5,-4,-1.5,-21,-1.2
14,Sogn og Fjordane,Fjaler,1429,H,28,141,9.3,17,-0.6,-46,-2.8
14,Sogn og Fjordane,Fjaler,1429,FRP,35,166,10.9,109,6.4,59,4
14,Sogn og Fjordane,Fjaler,1429,KSP,0,3,0.2,3,0.2,-5,-0.3
14,Sogn og Fjordane,Fjaler,1429,KYST,4,29,1.9,22,1.4,-53,-3.4
14,Sogn og Fjordane,Fjaler,1429,DEM,1,2,0.1,1,0.1,2,0.1
14,Sogn og Fjordane,Fjaler,1429,Andre2,0,0,0,0,0,-14,-0.9
14,Sogn og Fjordane,Gaular,1430,A,68,375,22.8,160,7,96,5.9
14,Sogn og Fjordane,Gaular,1430,SV,26,131,7.9,40,1.3,12,0.8
14,Sogn og Fjordane,Gaular,1430,RV,1,1,0.1,-13,-1,-3,-0.2
14,Sogn og Fjordane,Gaular,1430,SP,56,502,30.5,-36,-8.8,94,5.9
14,Sogn og Fjordane,Gaular,1430,KRF,36,225,13.7,49,0.8,-166,-9.9
14,Sogn og Fjordane,Gaular,1430,V,12,38,2.3,3,-0.3,-68,-4.1
14,Sogn og Fjordane,Gaular,1430,H,22,159,9.6,-56,-6.1,-52,-3.1
14,Sogn og Fjordane,Gaular,1430,FRP,21,193,11.7,119,6.3,91,5.6
14,Sogn og Fjordane,Gaular,1430,KYST,0,11,0.7,0,-0.1,-14,-0.8
14,Sogn og Fjordane,Gaular,1430,KSP,2,12,0.7,12,0.7,1,0.1
14,Sogn og Fjordane,Gaular,1430,DEM,0,1,0.1,1,0.1,1,0.1
14,Sogn og Fjordane,Gaular,1430,Andre2,0,0,0,0,0,-4,-0.2
14,Sogn og Fjordane,Jølster,1431,A,58,339,20.7,139,6.1,66,4.4
14,Sogn og Fjordane,Jølster,1431,SV,23,152,9.3,44,1.4,-37,-2
14,Sogn og Fjordane,Jølster,1431,RV,1,8,0.5,-20,-1.6,3,0.2
14,Sogn og Fjordane,Jølster,1431,SP,76,565,34.5,-99,-13.9,141,9.2
14,Sogn og Fjordane,Jølster,1431,KRF,34,201,12.3,82,3.6,-104,-5.9
14,Sogn og Fjordane,Jølster,1431,V,22,99,6,15,-0.1,-114,-6.7
14,Sogn og Fjordane,Jølster,1431,H,26,110,6.7,27,0.7,-20,-1
14,Sogn og Fjordane,Jølster,1431,FRP,16,150,9.2,67,3.1,52,3.3
14,Sogn og Fjordane,Jølster,1431,KYST,2,8,0.5,6,0.3,-12,-0.7
14,Sogn og Fjordane,Jølster,1431,DEM,2,3,0.2,1,0,3,0.2
14,Sogn og Fjordane,Jølster,1431,KSP,0,4,0.2,4,0.2,-4,-0.2
14,Sogn og Fjordane,Jølster,1431,Andre2,0,0,0,0,0,-12,-0.7
14,Sogn og Fjordane,Førde,1432,A,294,1669,27.7,904,9.7,396,5.2
14,Sogn og Fjordane,Førde,1432,SV,176,757,12.6,-22,-5.8,-102,-2.6
14,Sogn og Fjordane,Førde,1432,RV,15,60,1,-89,-2.5,23,0.3
14,Sogn og Fjordane,Førde,1432,SP,147,918,15.2,-89,-8.5,293,4.2
14,Sogn og Fjordane,Førde,1432,KRF,112,591,9.8,258,2,-369,-7.2
14,Sogn og Fjordane,Førde,1432,V,75,393,6.5,180,1.5,0,-0.4
14,Sogn og Fjordane,Førde,1432,H,133,702,11.7,106,-2.4,-179,-3.9
14,Sogn og Fjordane,Førde,1432,FRP,137,886,14.7,509,5.8,383,5.8
14,Sogn og Fjordane,Førde,1432,DEM,2,4,0.1,3,0,4,0.1
14,Sogn og Fjordane,Førde,1432,KSP,4,19,0.3,19,0.3,11,0.2
14,Sogn og Fjordane,Førde,1432,KYST,5,25,0.4,-2,-0.2,-47,-0.9
14,Sogn og Fjordane,Førde,1432,Andre2,0,0,0,0,0,-43,-0.8
14,Sogn og Fjordane,Naustdal,1433,A,61,379,23.6,148,4.9,131,7.8
14,Sogn og Fjordane,Naustdal,1433,SV,48,169,10.5,52,1.1,-24,-1.8
14,Sogn og Fjordane,Naustdal,1433,RV,2,18,1.1,-31,-2.8,9,0.5
14,Sogn og Fjordane,Naustdal,1433,SP,50,459,28.6,9,-7.8,116,6.7
14,Sogn og Fjordane,Naustdal,1433,KRF,26,146,9.1,45,0.9,-124,-8.1
14,Sogn og Fjordane,Naustdal,1433,V,10,55,3.4,0,-1,-65,-4.2
14,Sogn og Fjordane,Naustdal,1433,H,23,113,7,-16,-3.4,-60,-4
14,Sogn og Fjordane,Naustdal,1433,FRP,31,250,15.6,155,7.9,92,5.5
14,Sogn og Fjordane,Naustdal,1433,DEM,1,1,0.1,-8,-0.7,1,0.1
14,Sogn og Fjordane,Naustdal,1433,KSP,0,3,0.2,3,0.2,0,0
14,Sogn og Fjordane,Naustdal,1433,KYST,1,12,0.7,12,0.7,-26,-1.7
14,Sogn og Fjordane,Naustdal,1433,Andre2,0,0,0,0,0,-14,-0.9
14,Sogn og Fjordane,Bremanger,1438,A,81,650,28.7,206,5.3,151,7.8
14,Sogn og Fjordane,Bremanger,1438,SV,67,271,12,137,4.9,-113,-4.2
14,Sogn og Fjordane,Bremanger,1438,RV,2,6,0.3,-6,-0.4,1,0.1
14,Sogn og Fjordane,Bremanger,1438,SP,70,395,17.5,12,-2.8,148,7.1
14,Sogn og Fjordane,Bremanger,1438,KRF,60,218,9.6,114,4.1,-256,-10.3
14,Sogn og Fjordane,Bremanger,1438,V,24,110,4.9,-379,-21,12,0.7
14,Sogn og Fjordane,Bremanger,1438,H,39,185,8.2,15,-0.8,-124,-4.8
14,Sogn og Fjordane,Bremanger,1438,FRP,73,401,17.7,256,10.1,111,5.5
14,Sogn og Fjordane,Bremanger,1438,DEM,0,1,0,1,0,1,0
14,Sogn og Fjordane,Bremanger,1438,KSP,4,10,0.4,10,0.4,2,0.1
14,Sogn og Fjordane,Bremanger,1438,KYST,1,14,0.6,5,0.1,-34,-1.4
14,Sogn og Fjordane,Bremanger,1438,Andre2,0,0,0,0,0,-15,-0.6
14,Sogn og Fjordane,Vågsøy,1439,A,177,981,28.2,498,9.8,247,7.5
14,Sogn og Fjordane,Vågsøy,1439,SV,58,190,5.5,95,1.8,-100,-2.7
14,Sogn og Fjordane,Vågsøy,1439,RV,5,33,0.9,-10,-0.7,22,0.6
14,Sogn og Fjordane,Vågsøy,1439,SP,60,311,8.9,-105,-6.9,126,3.7
14,Sogn og Fjordane,Vågsøy,1439,KRF,59,342,9.8,167,3.2,-319,-8.9
14,Sogn og Fjordane,Vågsøy,1439,V,36,248,7.1,-436,-18.9,34,1.1
14,Sogn og Fjordane,Vågsøy,1439,H,83,369,10.6,140,1.9,-268,-7.4
14,Sogn og Fjordane,Vågsøy,1439,FRP,118,958,27.6,470,9,251,7.6
14,Sogn og Fjordane,Vågsøy,1439,DEM,1,3,0.1,-1,-0.1,3,0.1
14,Sogn og Fjordane,Vågsøy,1439,KSP,1,8,0.2,8,0.2,-13,-0.4
14,Sogn og Fjordane,Vågsøy,1439,KYST,4,33,0.9,24,0.6,-16,-0.4
14,Sogn og Fjordane,Vågsøy,1439,Andre2,0,0,0,0,0,-26,-0.7
14,Sogn og Fjordane,Selje,1441,A,81,299,18.1,114,3.1,104,6.7
14,Sogn og Fjordane,Selje,1441,SV,30,95,5.8,56,2.6,-24,-1.2
14,Sogn og Fjordane,Selje,1441,RV,1,3,0.2,-4,-0.4,0,0
14,Sogn og Fjordane,Selje,1441,SP,57,229,13.9,-95,-12.5,68,4.4
14,Sogn og Fjordane,Selje,1441,KRF,48,241,14.6,56,-0.4,-196,-11.1
14,Sogn og Fjordane,Selje,1441,V,12,75,4.5,31,1,27,1.7
14,Sogn og Fjordane,Selje,1441,H,30,115,7,-49,-6.4,-195,-11.3
14,Sogn og Fjordane,Selje,1441,FRP,112,561,34,299,12.7,197,12.6
14,Sogn og Fjordane,Selje,1441,DEM,0,0,0,-4,-0.3,0,0
14,Sogn og Fjordane,Selje,1441,KSP,1,5,0.3,5,0.3,-1,0
14,Sogn og Fjordane,Selje,1441,KYST,5,26,1.6,10,0.3,-22,-1.2
14,Sogn og Fjordane,Selje,1441,Andre2,0,0,0,0,0,-8,-0.5
14,Sogn og Fjordane,Eid,1443,A,114,699,21.6,383,9,195,5.9
14,Sogn og Fjordane,Eid,1443,SV,81,284,8.8,133,2.8,-104,-3.3
14,Sogn og Fjordane,Eid,1443,RV,5,10,0.3,-23,-1,-1,0
14,Sogn og Fjordane,Eid,1443,SP,122,878,27.1,-72,-10.8,220,6.6
14,Sogn og Fjordane,Eid,1443,KRF,49,198,6.1,57,0.5,-326,-10.2
14,Sogn og Fjordane,Eid,1443,V,74,443,13.7,-13,-4.5,243,7.4
14,Sogn og Fjordane,Eid,1443,H,43,222,6.9,-5,-2.2,-217,-6.8
14,Sogn og Fjordane,Eid,1443,FRP,70,481,14.9,259,6,99,2.9
14,Sogn og Fjordane,Eid,1443,DEM,1,2,0.1,0,0,2,0.1
14,Sogn og Fjordane,Eid,1443,KSP,1,4,0.1,4,0.1,-7,-0.2
14,Sogn og Fjordane,Eid,1443,KYST,1,14,0.4,7,0.2,-44,-1.4
14,Sogn og Fjordane,Eid,1443,Andre2,0,0,0,0,0,-27,-0.8
14,Sogn og Fjordane,Hornindal,1444,A,30,142,20.2,-30,-8.5,30,3.9
14,Sogn og Fjordane,Hornindal,1444,SV,11,30,4.3,0,-0.7,-13,-2
14,Sogn og Fjordane,Hornindal,1444,RV,0,3,0.4,-2,-0.4,1,0.1
14,Sogn og Fjordane,Hornindal,1444,SP,31,254,36.2,24,-2.2,76,10.3
14,Sogn og Fjordane,Hornindal,1444,KRF,9,44,6.3,20,2.3,-63,-9.3
14,Sogn og Fjordane,Hornindal,1444,V,11,83,11.8,56,7.3,2,0.1
14,Sogn og Fjordane,Hornindal,1444,H,17,75,10.7,-5,-2.7,-22,-3.4
14,Sogn og Fjordane,Hornindal,1444,FRP,10,63,9,33,4,14,1.9
14,Sogn og Fjordane,Hornindal,1444,DEM,0,0,0,0,0,0,0
14,Sogn og Fjordane,Hornindal,1444,KSP,2,3,0.4,3,0.4,3,0.4
14,Sogn og Fjordane,Hornindal,1444,KYST,0,5,0.7,4,0.5,-9,-1.3
14,Sogn og Fjordane,Hornindal,1444,Andre2,0,0,0,0,0,-5,-0.7
14,Sogn og Fjordane,Gloppen,1445,A,79,521,15,293,6.9,155,4.3
14,Sogn og Fjordane,Gloppen,1445,SV,87,318,9.1,150,3.2,-47,-1.5
14,Sogn og Fjordane,Gloppen,1445,RV,12,25,0.7,-4,-0.3,12,0.3
14,Sogn og Fjordane,Gloppen,1445,SP,184,1242,35.7,-470,-25.2,301,8.3
14,Sogn og Fjordane,Gloppen,1445,KRF,119,630,18.1,338,7.7,-244,-7.4
14,Sogn og Fjordane,Gloppen,1445,V,37,183,5.3,88,1.9,-56,-1.7
14,Sogn og Fjordane,Gloppen,1445,H,51,180,5.2,28,-0.2,-196,-5.8
14,Sogn og Fjordane,Gloppen,1445,FRP,45,346,10,218,5.4,152,4.3
14,Sogn og Fjordane,Gloppen,1445,DEM,1,2,0.1,1,0,2,0.1
14,Sogn og Fjordane,Gloppen,1445,KSP,1,10,0.3,10,0.3,5,0.1
14,Sogn og Fjordane,Gloppen,1445,KYST,5,20,0.6,14,0.4,-22,-0.6
14,Sogn og Fjordane,Gloppen,1445,Andre2,0,0,0,0,0,-16,-0.5
14,Sogn og Fjordane,Stryn,1449,A,98,764,21,309,4.3,155,4.4
14,Sogn og Fjordane,Stryn,1449,SV,69,234,6.4,108,1.8,-56,-1.5
14,Sogn og Fjordane,Stryn,1449,RV,4,13,0.4,-17,-0.7,6,0.2
14,Sogn og Fjordane,Stryn,1449,SP,108,1006,27.6,38,-7.9,180,5.1
14,Sogn og Fjordane,Stryn,1449,KRF,49,391,10.7,5,-3.4,-331,-9
14,Sogn og Fjordane,Stryn,1449,V,47,216,5.9,142,3.2,-18,-0.5
14,Sogn og Fjordane,Stryn,1449,H,53,355,9.8,-51,-5.2,-121,-3.2
14,Sogn og Fjordane,Stryn,1449,FRP,89,618,17,363,7.6,234,6.5
14,Sogn og Fjordane,Stryn,1449,KYST,0,33,0.9,23,0.5,-42,-1.1
14,Sogn og Fjordane,Stryn,1449,KSP,2,8,0.2,8,0.2,1,0
14,Sogn og Fjordane,Stryn,1449,DEM,0,2,0.1,-11,-0.4,2,0.1
14,Sogn og Fjordane,Stryn,1449,Andre2,0,0,0,0,0,-31,-0.8
15,Møre og Romsdal,Molde,1502,A,787,3914,27.4,1829,7.3,991,5.9
15,Møre og Romsdal,Molde,1502,SV,400,1317,9.2,89,-2.6,-384,-3.3
15,Møre og Romsdal,Molde,1502,RV,38,97,0.7,-13,-0.4,-32,-0.3
15,Møre og Romsdal,Molde,1502,SP,139,737,5.2,49,-1.5,245,1.5
15,Møre og Romsdal,Molde,1502,KRF,393,1552,10.9,438,0.1,-1149,-9
15,Møre og Romsdal,Molde,1502,V,215,1298,9.1,837,4.6,151,0.7
15,Møre og Romsdal,Molde,1502,H,450,2154,15.1,-568,-11.2,-205,-2.3
15,Møre og Romsdal,Molde,1502,FRP,589,3102,21.7,1343,4.8,1306,8.5
15,Møre og Romsdal,Molde,1502,KSP,5,33,0.2,33,0.2,5,0
15,Møre og Romsdal,Molde,1502,KYST,9,53,0.4,31,0.2,-46,-0.4
15,Møre og Romsdal,Molde,1502,MDG,3,17,0.1,-6,-0.1,17,0.1
15,Møre og Romsdal,Molde,1502,RP,1,2,0,2,0,2,0
15,Møre og Romsdal,Molde,1502,DEM,0,2,0,-3,0,2,0
15,Møre og Romsdal,Molde,1502,Andre2,0,0,0,-155,-1.5,-219,-1.6
15,Møre og Romsdal,Kristiansund,1503,A,923,4194,42.4,1819,8.5,1106,10.1
15,Møre og Romsdal,Kristiansund,1503,SV,224,697,7.1,195,-0.1,-354,-3.9
15,Møre og Romsdal,Kristiansund,1503,RV,16,44,0.4,-33,-0.7,-13,-0.2
15,Møre og Romsdal,Kristiansund,1503,SP,43,200,2,86,0.4,94,0.9
15,Møre og Romsdal,Kristiansund,1503,KRF,78,256,2.6,63,-0.2,-382,-4.1
15,Møre og Romsdal,Kristiansund,1503,V,120,625,6.3,292,1.6,-172,-2
15,Møre og Romsdal,Kristiansund,1503,H,340,1356,13.7,-851,-17.9,-563,-6.4
15,Møre og Romsdal,Kristiansund,1503,FRP,574,2430,24.6,1444,10.5,798,7.5
15,Møre og Romsdal,Kristiansund,1503,KYST,8,50,0.5,16,0,-56,-0.6
15,Møre og Romsdal,Kristiansund,1503,MDG,2,11,0.1,-12,-0.2,11,0.1
15,Møre og Romsdal,Kristiansund,1503,KSP,4,11,0.1,11,0.1,2,0
15,Møre og Romsdal,Kristiansund,1503,DEM,3,5,0.1,-25,-0.4,5,0.1
15,Møre og Romsdal,Kristiansund,1503,RP,1,6,0.1,6,0.1,6,0.1
15,Møre og Romsdal,Kristiansund,1503,Andre2,0,0,0,-116,-1.7,-155,-1.6
15,Møre og Romsdal,Ålesund,1504,A,1172,5502,23.8,3202,8.7,1771,6.5
15,Møre og Romsdal,Ålesund,1504,SV,423,1397,6,112,-2.4,-554,-3
15,Møre og Romsdal,Ålesund,1504,RV,38,127,0.5,3,-0.3,31,0.1
15,Møre og Romsdal,Ålesund,1504,SP,125,614,2.7,239,0.2,269,1.1
15,Møre og Romsdal,Ålesund,1504,KRF,571,2336,10.1,842,0.3,-1198,-6.3
15,Møre og Romsdal,Ålesund,1504,V,257,1491,6.5,1014,3.3,603,2.3
15,Møre og Romsdal,Ålesund,1504,H,872,4027,17.4,1981,4,-1219,-6.9
15,Møre og Romsdal,Ålesund,1504,FRP,1479,7347,31.8,2969,3,2330,8.5
15,Møre og Romsdal,Ålesund,1504,DEM,13,56,0.2,14,0,56,0.2
15,Møre og Romsdal,Ålesund,1504,KSP,16,62,0.3,62,0.3,16,0.1
15,Møre og Romsdal,Ålesund,1504,KYST,21,126,0.5,88,0.3,-32,-0.2
15,Møre og Romsdal,Ålesund,1504,MDG,4,16,0.1,-8,-0.1,16,0.1
15,Møre og Romsdal,Ålesund,1504,RP,0,4,0,4,0,4,0
15,Møre og Romsdal,Ålesund,1504,Andre2,0,0,0,-2606,-17.2,-528,-2.5
15,Møre og Romsdal,Vanylven,1511,A,84,431,20.2,-184,-17.7,164,6.7
15,Møre og Romsdal,Vanylven,1511,SV,30,77,3.6,23,0.3,-24,-1.5
15,Møre og Romsdal,Vanylven,1511,RV,3,4,0.2,0,-0.1,-4,-0.2
15,Møre og Romsdal,Vanylven,1511,SP,46,327,15.3,168,5.5,118,4.7
15,Møre og Romsdal,Vanylven,1511,KRF,60,289,13.6,98,1.8,-175,-10
15,Møre og Romsdal,Vanylven,1511,V,17,117,5.5,52,1.5,24,0.8
15,Møre og Romsdal,Vanylven,1511,H,22,149,7,53,1.1,-63,-3.8
15,Møre og Romsdal,Vanylven,1511,FRP,93,486,22.8,236,7.4,156,6.1
15,Møre og Romsdal,Vanylven,1511,KYST,28,244,11.4,166,6.6,-1,-1
15,Møre og Romsdal,Vanylven,1511,MDG,0,0,0,-1,-0.1,0,0
15,Møre og Romsdal,Vanylven,1511,DEM,0,2,0.1,0,0,2,0.1
15,Møre og Romsdal,Vanylven,1511,RP,0,0,0,0,0,0,0
15,Møre og Romsdal,Vanylven,1511,KSP,0,6,0.3,6,0.3,-6,-0.3
15,Møre og Romsdal,Vanylven,1511,Andre2,0,0,0,-107,-6.6,-30,-1.5
15,Møre og Romsdal,Sande,1514,A,54,272,18.1,164,9,89,8
15,Møre og Romsdal,Sande,1514,SV,17,56,3.7,-10,-1.8,-75,-3.5
15,Møre og Romsdal,Sande,1514,RV,0,2,0.1,-3,-0.3,-4,-0.2
15,Møre og Romsdal,Sande,1514,SP,24,161,10.7,70,3.1,38,3.9
15,Møre og Romsdal,Sande,1514,KRF,46,203,13.5,87,3.8,-352,-17.2
15,Møre og Romsdal,Sande,1514,V,15,128,8.5,74,4,42,3.8
15,Møre og Romsdal,Sande,1514,H,29,166,11,18,-1.4,-98,-3.6
15,Møre og Romsdal,Sande,1514,FRP,84,467,31.1,226,10.8,126,12.2
15,Møre og Romsdal,Sande,1514,DEM,0,0,0,0,0,0,0
15,Møre og Romsdal,Sande,1514,KSP,2,8,0.5,8,0.5,1,0.1
15,Møre og Romsdal,Sande,1514,KYST,7,39,2.6,27,1.6,-43,-1.9
15,Møre og Romsdal,Sande,1514,MDG,0,1,0.1,1,0.1,1,0.1
15,Møre og Romsdal,Sande,1514,RP,0,0,0,0,0,0,0
15,Møre og Romsdal,Sande,1514,Andre2,0,0,0,-348,-29.3,-27,-1.5
15,Møre og Romsdal,Herøy,1515,A,197,984,20.5,454,2.8,386,7.6
15,Møre og Romsdal,Herøy,1515,SV,51,136,2.8,-6,-1.9,-107,-2.4
15,Møre og Romsdal,Herøy,1515,RV,4,6,0.1,3,0,2,0
15,Møre og Romsdal,Herøy,1515,SP,39,187,3.9,92,0.7,45,0.8
15,Møre og Romsdal,Herøy,1515,KRF,173,885,18.5,415,2.7,-515,-11.9
15,Møre og Romsdal,Herøy,1515,V,41,305,6.4,143,0.9,124,2.4
15,Møre og Romsdal,Herøy,1515,H,180,708,14.8,382,3.8,-178,-4.4
15,Møre og Romsdal,Herøy,1515,FRP,327,1511,31.5,805,7.9,548,10.7
15,Møre og Romsdal,Herøy,1515,DEM,0,2,0,-3,-0.1,2,0
15,Møre og Romsdal,Herøy,1515,RP,0,1,0,1,0,1,0
15,Møre og Romsdal,Herøy,1515,MDG,0,1,0,-3,-0.1,1,0
15,Møre og Romsdal,Herøy,1515,KSP,3,23,0.5,23,0.5,-4,-0.1
15,Møre og Romsdal,Herøy,1515,KYST,10,46,1,18,0,-55,-1.2
15,Møre og Romsdal,Herøy,1515,Andre2,0,0,0,-515,-17.2,-72,-1.6
15,Møre og Romsdal,Ulstein,1516,A,117,768,20.3,407,6.7,219,5
15,Møre og Romsdal,Ulstein,1516,SV,45,170,4.5,39,-0.4,-86,-2.6
15,Møre og Romsdal,Ulstein,1516,RV,3,7,0.2,1,0,-4,-0.1
15,Møre og Romsdal,Ulstein,1516,SP,31,200,5.3,85,1,59,1.4
15,Møre og Romsdal,Ulstein,1516,KRF,122,616,16.3,224,1.6,-307,-9.4
15,Møre og Romsdal,Ulstein,1516,V,43,263,6.9,-21,-3.7,102,2.5
15,Møre og Romsdal,Ulstein,1516,H,114,730,19.3,331,4.3,-59,-2.6
15,Møre og Romsdal,Ulstein,1516,FRP,165,961,25.4,281,-0.1,303,7.1
15,Møre og Romsdal,Ulstein,1516,DEM,1,1,0,1,0,1,0
15,Møre og Romsdal,Ulstein,1516,KSP,4,25,0.7,25,0.7,13,0.3
15,Møre og Romsdal,Ulstein,1516,KYST,10,45,1.2,34,0.8,-5,-0.2
15,Møre og Romsdal,Ulstein,1516,MDG,2,3,0.1,-1,-0.1,3,0.1
15,Møre og Romsdal,Ulstein,1516,RP,0,1,0,1,0,1,0
15,Møre og Romsdal,Ulstein,1516,Andre2,0,0,0,-286,-10.7,-55,-1.5
15,Møre og Romsdal,Hareid,1517,A,90,482,18.4,291,9.2,117,4.1
15,Møre og Romsdal,Hareid,1517,SV,37,124,4.7,41,0.7,-63,-2.6
15,Møre og Romsdal,Hareid,1517,RV,3,13,0.5,4,0.1,4,0.1
15,Møre og Romsdal,Hareid,1517,SP,35,228,8.7,154,5.1,118,4.4
15,Møre og Romsdal,Hareid,1517,KRF,42,289,11,113,2.6,-227,-9.1
15,Møre og Romsdal,Hareid,1517,V,43,269,10.3,-171,-10.9,107,3.9
15,Møre og Romsdal,Hareid,1517,H,73,351,13.4,125,2.5,-161,-6.6
15,Møre og Romsdal,Hareid,1517,FRP,142,813,31,175,0.3,228,8.2
15,Møre og Romsdal,Hareid,1517,RP,0,1,0,1,0,1,0
15,Møre og Romsdal,Hareid,1517,MDG,0,1,0,0,0,1,0
15,Møre og Romsdal,Hareid,1517,DEM,0,4,0.2,-4,-0.2,4,0.2
15,Møre og Romsdal,Hareid,1517,KSP,0,9,0.3,9,0.3,-4,-0.2
15,Møre og Romsdal,Hareid,1517,KYST,3,38,1.4,25,0.8,-1,-0.1
15,Møre og Romsdal,Hareid,1517,Andre2,0,0,0,-219,-10.5,-64,-2.5
15,Møre og Romsdal,Volda,1519,A,169,1014,20.8,568,7.8,315,6
15,Møre og Romsdal,Volda,1519,SV,168,522,10.7,24,-3.9,-106,-2.6
15,Møre og Romsdal,Volda,1519,RV,14,36,0.7,3,-0.2,3,0
15,Møre og Romsdal,Volda,1519,SP,63,516,10.6,22,-3.9,144,2.7
15,Møre og Romsdal,Volda,1519,KRF,172,791,16.2,193,-1.3,-412,-9.2
15,Møre og Romsdal,Volda,1519,V,92,443,9.1,276,4.2,97,1.8
15,Møre og Romsdal,Volda,1519,H,84,622,12.8,101,-2.5,-124,-3
15,Møre og Romsdal,Volda,1519,FRP,153,828,17,419,5,323,6.3
15,Møre og Romsdal,Volda,1519,MDG,2,6,0.1,-5,-0.2,6,0.1
15,Møre og Romsdal,Volda,1519,DEM,0,3,0.1,2,0,3,0.1
15,Møre og Romsdal,Volda,1519,KSP,3,23,0.5,23,0.5,7,0.1
15,Møre og Romsdal,Volda,1519,KYST,8,68,1.4,40,0.6,-41,-0.9
15,Møre og Romsdal,Volda,1519,RP,0,0,0,0,0,0,0
15,Møre og Romsdal,Volda,1519,Andre2,0,0,0,-210,-6.1,-72,-1.5
15,Møre og Romsdal,Ørsta,1520,A,179,1365,23.1,680,7,437,7
15,Møre og Romsdal,Ørsta,1520,SV,96,390,6.6,-249,-8.5,-218,-3.9
15,Møre og Romsdal,Ørsta,1520,RV,6,23,0.4,1,-0.1,0,0
15,Møre og Romsdal,Ørsta,1520,SP,95,839,14.2,94,-3.4,166,2.5
15,Møre og Romsdal,Ørsta,1520,KRF,115,656,11.1,213,0.7,-554,-9.9
15,Møre og Romsdal,Ørsta,1520,V,53,424,7.2,214,2.2,86,1.3
15,Møre og Romsdal,Ørsta,1520,H,84,629,10.7,307,3.1,-174,-3.3
15,Møre og Romsdal,Ørsta,1520,FRP,188,1468,24.9,495,1.9,531,8.6
15,Møre og Romsdal,Ørsta,1520,DEM,2,5,0.1,0,0,5,0.1
15,Møre og Romsdal,Ørsta,1520,KSP,1,19,0.3,19,0.3,-1,0
15,Møre og Romsdal,Ørsta,1520,KYST,4,79,1.3,64,1,-27,-0.5
15,Møre og Romsdal,Ørsta,1520,RP,0,0,0,0,0,0,0
15,Møre og Romsdal,Ørsta,1520,MDG,0,7,0.1,-3,-0.1,7,0.1
15,Møre og Romsdal,Ørsta,1520,Andre2,0,0,0,-170,-4,-117,-2
15,Møre og Romsdal,Ørskog,1523,A,45,296,24.2,185,12.4,113,8.6
15,Møre og Romsdal,Ørskog,1523,SV,24,81,6.6,17,-0.2,-6,-0.8
15,Møre og Romsdal,Ørskog,1523,RV,2,3,0.2,0,-0.1,1,0.1
15,Møre og Romsdal,Ørskog,1523,SP,14,129,10.5,60,3.2,28,2
15,Møre og Romsdal,Ørskog,1523,KRF,29,118,9.6,40,1.4,-123,-10.8
15,Møre og Romsdal,Ørskog,1523,V,18,94,7.7,45,2.5,28,2.1
15,Møre og Romsdal,Ørskog,1523,H,26,185,15.1,-1,-4.6,-46,-4.5
15,Møre og Romsdal,Ørskog,1523,FRP,40,302,24.7,107,4,95,7.1
15,Møre og Romsdal,Ørskog,1523,RP,0,0,0,0,0,0,0
15,Møre og Romsdal,Ørskog,1523,MDG,0,1,0.1,0,0,1,0.1
15,Møre og Romsdal,Ørskog,1523,KSP,0,3,0.2,3,0.2,0,0
15,Møre og Romsdal,Ørskog,1523,DEM,0,3,0.2,3,0.2,3,0.2
15,Møre og Romsdal,Ørskog,1523,KYST,0,8,0.7,7,0.5,-4,-0.4
15,Møre og Romsdal,Ørskog,1523,Andre2,0,0,0,-186,-19.7,-43,-3.7
15,Møre og Romsdal,Norddal,1524,A,46,171,17.4,93,8.2,49,5.9
15,Møre og Romsdal,Norddal,1524,SV,30,80,8.1,25,1.6,-14,-0.7
15,Møre og Romsdal,Norddal,1524,RV,3,5,0.5,-2,-0.3,-3,-0.2
15,Møre og Romsdal,Norddal,1524,SP,51,267,27.1,39,0.2,26,4.5
